id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-27 03:41:50,[3],0.088,False,1842,23146,129,9,1.4.0,1065906,0.044781562000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-03-27 03:41:51,[3],0.888,False,39,62,0,3,1.4.0+d190a83b6,1065906,0.00094814383
dcrhive.com,mainnet,2022-06-23,2026-03-27 03:41:51,[3],1,False,232,30925,232,2,1.4.0+d190a83b6,1065906,0.0056402404000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-27 03:41:50,[3],0.9500000000000001,False,93,15202,102,320,1.4.0+d190a83b6,1065906,0.0022609583
decred.stake.fun,mainnet,2021-01-28,2026-03-27 03:41:50,[3],0.5,False,826,34336,198,105,1.4.0,1065906,0.0200812
decredvoting.com,mainnet,2021-02-01,2026-03-18 12:35:55,[3],1,False,71,9503,67,2,1.4.0,1063454,0.0017326370000000002
stakey.net,mainnet,2020-10-22,2026-03-27 03:41:50,[3],1,False,106,37004,285,5,1.4.0,1065906,0.0025770064
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-27 03:41:51,[3],0.6900000000000001,False,434,416285,948,1065,1.4.0+d190a83b6,1878750,0.08460039
teststakepool.decred.org,testnet,2020-06-01,2026-03-27 03:41:50,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1878750,0
ultravsp.uk,mainnet,2020-12-01,2026-03-27 03:41:51,[3],0.30000000000000004,False,414,21312,137,4,1.4.0+d190a83b6,1065906,0.010064911000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-27 03:41:51,[3],0.18,False,535,33377,220,3,1.4.0+d190a83b6,1065906,0.013006588000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-03-27 03:41:51,[3],0.5,False,426,17852,102,2,1.4.0,1065906,0.010356648000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-27 03:41:51,[3],0.49,False,606,24491,151,41,1.4.0+d190a83b6,1065906,0.014732696000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-27 03:41:50,[3],1,False,296,37323,245,0,1.4.0+d190a83b6,1065906,0.0071961684
vspd.bass.cf,mainnet,2022-05-01,2026-03-27 03:41:51,[3],0.16,False,138,30536,186,80,1.4.0,1065906,0.0033549704000000002
