id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-29 03:49:07,[3],0.088,False,1832,23273,130,9,1.4.0,1066475,0.044751693
dcr.cerebro.host,mainnet,2024-09-09,2026-03-29 03:49:07,[3],0.888,False,44,64,0,3,1.4.0+d190a83b6,1066475,0.0010748223000000001
dcrhive.com,mainnet,2022-06-23,2026-03-29 03:49:07,[3],1,False,227,30942,232,2,1.4.0+d190a83b6,1066475,0.005545106
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-29 03:49:07,[3],0.9500000000000001,False,90,15205,102,320,1.4.0+d190a83b6,1066476,0.0021982854
decred.stake.fun,mainnet,2021-01-28,2026-03-29 03:49:07,[3],0.5,False,775,34389,198,105,1.4.0,1066475,0.018931529000000002
decredvoting.com,mainnet,2021-02-01,2026-03-18 12:35:55,[3],1,False,71,9503,67,2,1.4.0,1063454,0.0017326370000000002
stakey.net,mainnet,2020-10-22,2026-03-29 03:49:07,[3],1,False,109,37012,285,5,1.4.0,1066475,0.002662628
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-29 03:49:07,[3],0.6900000000000001,False,435,416907,948,1065,1.4.0+d190a83b6,1880190,0.08482839
teststakepool.decred.org,testnet,2020-06-01,2026-03-29 03:49:06,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1880190,0
ultravsp.uk,mainnet,2020-12-01,2026-03-29 03:49:07,[3],0.30000000000000004,False,417,21329,137,4,1.4.0+d190a83b6,1066475,0.0101863835
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-29 03:49:07,[3],0.18,False,521,33408,220,3,1.4.0+d190a83b6,1066472,0.012731849
vsp.dcr.farm,mainnet,2020-12-09,2026-03-29 03:49:07,[3],0.5,False,483,17876,102,2,1.4.0,1066475,0.011798617
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-29 03:49:07,[3],0.49,False,570,24541,151,41,1.4.0+d190a83b6,1066476,0.013922473000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-29 03:49:07,[3],1,False,276,37345,245,0,1.4.0+d190a83b6,1066475,0.006742067
vspd.bass.cf,mainnet,2022-05-01,2026-03-29 03:49:07,[3],0.16,False,129,30550,186,80,1.4.0,1066476,0.0031508757000000003
