side,qty,rate,time
2,360.0,100000,2025-05-26 11:18:48.732
2,160.0,20000,2025-05-19 05:26:07.790
2,400.0,20000,2025-05-26 11:18:26.740
2,160.0,18000,2025-05-19 05:25:53.415
2,40.0,17000,2025-05-26 08:00:43.126
2,40.0,16000,2025-05-26 08:00:29.373
2,40.0,15000,2025-05-20 04:30:08.889
2,40.0,14600,2025-05-28 02:38:45.290
2,40.0,14530,2025-05-28 02:31:15.973
1,40.0,14240,2025-05-28 02:18:45.872
1,40.0,14190,2025-05-28 02:18:46.087
1,40.0,14140,2025-05-28 02:38:45.217
1,40.0,14100,2025-05-28 02:35:16.732
1,40.0,14050,2025-05-28 02:35:17.313
