side,qty,rate,time
2,360.0,100000,2025-05-26 11:18:48.732
2,160.0,20000,2025-05-19 05:26:07.790
2,400.0,20000,2025-05-26 11:18:26.740
2,160.0,18000,2025-05-19 05:25:53.415
2,40.0,17000,2025-05-26 08:00:43.126
2,40.0,16000,2025-05-26 08:00:29.373
2,40.0,15000,2025-05-20 04:30:08.889
2,40.0,14970,2025-05-29 02:30:45.568
2,40.0,14940,2025-05-29 02:35:00.428
2,40.0,14900,2025-05-29 02:06:46.352
1,40.0,14610,2025-05-29 02:37:31.542
1,40.0,14560,2025-05-29 02:06:45.903
1,40.0,14520,2025-05-29 02:06:46.085
1,40.0,14460,2025-05-29 02:35:00.346
1,40.0,14430,2025-05-29 01:11:31.240
1,40.0,14390,2025-05-29 01:11:31.569
