pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
cedric-crispin.com,https://decred.cedric-crispin.com,8823292812802,89,0.001,36,PPLNS,0,0,19955,21,1058123,1772247045,283,38,72,0,8833875489879.666,168,31.9,6.1038245090469125
woolypooly.com,https://woolypooly.com,3816221704192,83,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16398,0,1058104,1772241966,49,7,72,0,1343060395919.6416,168,13.1,-6.103824509046907
suprnova.cc,https://dcr.suprnova.cc,-1,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0
