pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
cedric-crispin.com,https://decred.cedric-crispin.com,7191024055936,64,0.001,36,PPLNS,0,0,19888,21,1055537,1771471737,251,24,80,0,7043941909254.436,169,0,0
woolypooly.com,https://woolypooly.com,2074411925504,48,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16331,0,1055489,1771457499,35,1,80,0,1425864528541.4202,169,0,0
