pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
threepool.tech,https://dcr.threepool.tech,-1,-1,-1,35,PPLNS,0,0,0,0,1035248,1765422648,0,0,0,0,0,0,0,0
woolypooly.com,https://woolypooly.com,1467847983104,36,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16282,0,1054356,1771118238,49,1,82,0,1376489023176.1904,168,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,7453249576607,67,0.001,36,PPLNS,0,0,19839,21,1054384,1771125801,217,21,82,0,6532838930369.047,168,0,0
