pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
cedric-crispin.com,https://decred.cedric-crispin.com,7074199827053,70,0.001,36,PPLNS,0,0,19919,21,1056413,1771729939,221,20,78,0,7516144494946.744,169,18.24,1.7612733735443449
woolypooly.com,https://woolypooly.com,1521907302400,38,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16362,2,1056415,1771730303,38,2,78,0,1375072317322.4849,169,3.76,-1.7612733735443449
