pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
threepool.tech,https://dcr.threepool.tech,22500000000,-1,-1,35,PPLNS,0,0,0,10,1035248,1765422648,0,0,72,0,53524788690.47616,168,0,0
woolypooly.com,https://woolypooly.com,29320310784,1,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,16094,0,1043035,1767732274,1,0,72,0,100226811459.16669,168,0,0
cedric-crispin.com,https://decred.cedric-crispin.com,4738692305986,37,0.001,36,PPLNS,0,0,19647,21,1043691,1767926503,174,20,72,0,3664128965005.952,168,0,0
