id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-13 04:13:46,[3],0.088,False,2547,24318,133,9,1.4.0,1070784,0.059117075000000005
dcr.cerebro.host,mainnet,2024-09-09,2026-04-13 04:13:46,[3],0.888,False,34,88,0,3,1.4.0+d190a83b6,1070784,0.00078915607
dcrhive.com,mainnet,2022-06-23,2026-04-13 04:13:46,[3],1,False,233,31074,235,2,1.4.0+d190a83b6,1070784,0.0054080402
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-13 04:13:46,[3],0.9500000000000001,False,102,15238,103,320,1.4.0+d190a83b6,1070784,0.0023674683000000003
decred.stake.fun,mainnet,2021-01-28,2026-04-13 04:13:46,[3],0.5,False,474,34710,198,105,1.4.0,1070784,0.011001764
decredvoting.com,mainnet,2021-02-01,2026-04-13 04:13:46,[3],1,False,56,9554,68,2,1.4.0,1070784,0.0012997865
stakey.net,mainnet,2020-10-22,2026-04-13 04:13:46,[3],1,False,134,37069,286,5,1.4.0,1070784,0.0031102034000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-13 04:13:46,[3],0.6900000000000001,False,1401,422694,964,1069,1.4.0+d190a83b6,1891003,0.31575388
teststakepool.decred.org,testnet,2020-06-01,2026-04-13 04:13:46,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1891003,0
ultravsp.uk,mainnet,2020-12-01,2026-04-13 04:13:46,[3],0.30000000000000004,False,417,21506,138,4,1.4.0+d190a83b6,1070784,0.009678767000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-13 04:13:46,[3],0.18,False,674,33695,220,3,1.4.0+d190a83b6,1070784,0.01564386
vsp.dcr.farm,mainnet,2020-12-09,2026-04-13 04:13:46,[3],0.5,False,770,18182,108,2,1.4.0,1070784,0.017872063
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-13 04:13:46,[3],0.49,False,725,24889,153,41,1.4.0+d190a83b6,1070784,0.016827593000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-13 04:13:46,[3],1,False,226,37478,245,0,1.4.0+d190a83b6,1070784,0.0052455670000000005
vspd.bass.cf,mainnet,2022-05-01,2026-04-13 04:13:46,[3],0.16,False,203,30637,186,80,1.4.0,1070784,0.0047117257
