id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-08 03:43:17,[3],0.088,False,2248,23933,133,9,1.4.0,1069355,0.057244714
dcr.cerebro.host,mainnet,2024-09-09,2026-04-08 03:43:17,[3],0.888,False,41,81,0,3,1.4.0+d190a83b6,1069355,0.0010440539
dcrhive.com,mainnet,2022-06-23,2026-04-08 03:43:18,[3],1,False,241,31026,232,2,1.4.0+d190a83b6,1069355,0.0061370004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-08 03:43:17,[3],0.9500000000000001,False,99,15225,103,320,1.4.0+d190a83b6,1069355,0.0025210085
decred.stake.fun,mainnet,2021-01-28,2026-04-08 03:43:17,[3],0.5,False,551,34629,198,105,1.4.0,1069355,0.014031067000000001
decredvoting.com,mainnet,2021-02-01,2026-04-08 03:43:17,[3],1,False,44,9549,68,2,1.4.0,1069355,0.0011204482
stakey.net,mainnet,2020-10-22,2026-04-08 03:43:17,[3],1,False,127,37048,285,5,1.4.0,1069355,0.003234021
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-08 03:43:17,[3],0.6900000000000001,False,439,419938,960,1069,1.4.0+d190a83b6,1887387,0.08579246
teststakepool.decred.org,testnet,2020-06-01,2026-04-08 03:43:18,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1887386,0
ultravsp.uk,mainnet,2020-12-01,2026-04-08 03:43:17,[3],0.30000000000000004,False,361,21452,137,4,1.4.0+d190a83b6,1069355,0.009192768
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-08 03:43:17,[3],0.18,False,576,33598,220,3,1.4.0+d190a83b6,1069354,0.014668432
vsp.dcr.farm,mainnet,2020-12-09,2026-04-08 03:43:17,[3],0.5,False,655,18059,103,2,1.4.0,1069355,0.016679399
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-08 03:43:17,[3],0.49,False,727,24769,152,41,1.4.0+d190a83b6,1069355,0.01851286
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-08 03:43:17,[3],1,False,244,37433,245,0,1.4.0+d190a83b6,1069355,0.0062133945
vspd.bass.cf,mainnet,2022-05-01,2026-04-08 03:43:17,[3],0.16,False,166,30600,186,80,1.4.0,1069355,0.0042271456
