id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-04-05 03:47:27,[3],0.088,False,2003,23688,130,9,1.4.0,1068482,0.04984075
dcr.cerebro.host,mainnet,2024-09-09,2026-04-05 02:42:15,[3],0.888,False,44,78,0,3,1.4.0+d190a83b6,1068464,0.0010938471
dcrhive.com,mainnet,2022-06-23,2026-04-05 03:47:27,[3],1,False,227,31001,232,2,1.4.0+d190a83b6,1068482,0.0056484523000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-04-05 03:47:27,[3],0.9500000000000001,False,98,15218,103,320,1.4.0+d190a83b6,1068482,0.002438539
decred.stake.fun,mainnet,2021-01-28,2026-04-05 03:47:27,[3],0.5,False,600,34571,198,105,1.4.0,1068482,0.01492983
decredvoting.com,mainnet,2021-02-01,2026-04-05 03:47:27,[3],1,False,46,9537,68,2,1.4.0,1068482,0.0011446202000000001
stakey.net,mainnet,2020-10-22,2026-04-05 03:47:27,[3],1,False,99,37036,285,5,1.4.0,1068482,0.0024634220000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-04-05 03:47:27,[3],0.6900000000000001,False,444,419055,956,1066,1.4.0+d190a83b6,1885231,0.08648227
teststakepool.decred.org,testnet,2020-06-01,2026-04-05 03:47:27,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1885230,0
ultravsp.uk,mainnet,2020-12-01,2026-04-05 03:47:27,[3],0.30000000000000004,False,372,21416,137,4,1.4.0+d190a83b6,1068482,0.009256494
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-04-05 03:47:27,[3],0.18,False,522,33541,220,3,1.4.0+d190a83b6,1068480,0.012987336
vsp.dcr.farm,mainnet,2020-12-09,2026-04-05 03:47:27,[3],0.5,False,607,17990,102,2,1.4.0,1068482,0.015104011
vsp.decredcommunity.org,mainnet,2020-11-05,2026-04-05 03:47:27,[3],0.49,False,493,24702,152,41,1.4.0+d190a83b6,1068482,0.012267344000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-04-05 03:47:27,[3],1,False,255,37401,245,0,1.4.0+d190a83b6,1068482,0.0063451775
vspd.bass.cf,mainnet,2022-05-01,2026-04-05 03:47:27,[3],0.16,False,153,30590,186,80,1.4.0,1068482,0.0038071065
