id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-24 02:48:45,[3],0.088,False,1429,16254,90,3,1.3.2,1030466,0.035116605
dcrhive.com,mainnet,2022-06-23,2025-11-24 02:48:45,[3],1,False,324,29683,225,1,1.3.2+bec2d12a0,1030466,0.007962057
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-24 02:48:45,[3],0.9500000000000001,False,115,14825,99,320,1.3.2+bec2d12a0,1030465,0.0028256916
decred.stake.fun,mainnet,2021-01-28,2025-11-24 02:48:45,[3],0.5,False,118,31690,194,46,1.3.1,1030466,0.0028997615
decredvoting.com,mainnet,2021-02-01,2025-11-24 02:48:45,[3],1,False,212,9068,61,1,1.3.2,1030466,0.005209741
stakey.net,mainnet,2020-10-22,2025-11-24 02:48:45,[3],1,False,173,36318,276,4,1.3.2+f79363a87,1030466,0.0042513455
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-24 02:48:45,[3],0.6900000000000001,False,493,376148,845,1063,1.4.0-pre+5263bfc2e,1790162,0.096045196
teststakepool.decred.org,testnet,2020-06-01,2025-11-24 02:48:45,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1790162,0
ultravsp.uk,mainnet,2020-12-01,2025-11-24 02:48:45,[3],0.30000000000000004,False,249,20071,123,3,1.4.0-pre+015cf707b,1030466,0.0061189886
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-24 02:48:45,[3],0.18,False,945,29928,189,1,1.3.2+bec2d12a0,1030466,0.023222668000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-11-24 02:48:45,[3],0.5,False,425,15968,91,2,1.3.2,1030466,0.010444057000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-24 02:48:45,[3],0.49,False,519,22240,140,12,1.3.2+bec2d12a0,1030466,0.012754036000000002
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-24 02:48:45,[3],1,False,191,35921,234,0,1.3.2+81acb861c,1030466,0.004693682
vspd.bass.cf,mainnet,2022-05-01,2025-11-24 02:48:45,[3],0.16,False,292,29727,174,80,1.3.2,1030466,0.007175681000000001
