id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-27 02:23:40,[3],0.088,False,1572,16401,92,3,1.3.2,1031334,0.03837141
dcrhive.com,mainnet,2022-06-23,2025-11-27 02:23:40,[3],1,False,311,29721,225,1,1.3.2+bec2d12a0,1031334,0.007591291000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-27 02:23:40,[3],0.9500000000000001,False,117,14839,99,320,1.3.2+bec2d12a0,1031331,0.0028555390000000003
decred.stake.fun,mainnet,2021-01-28,2025-11-27 02:18:39,[3],0.5,False,190,31704,195,46,1.3.1,1031331,0.0046372
decredvoting.com,mainnet,2021-02-01,2025-11-27 02:23:40,[3],1,False,200,9089,61,1,1.3.2,1031334,0.0048818590000000005
stakey.net,mainnet,2020-10-22,2025-11-27 02:23:40,[3],1,False,281,36345,276,4,1.3.2+f79363a87,1031334,0.006859012
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-27 02:23:40,[3],0.6900000000000001,False,496,377219,846,1063,1.4.0-pre+5263bfc2e,1792312,0.09666732
teststakepool.decred.org,testnet,2020-06-01,2025-11-27 02:23:40,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1792312,0
ultravsp.uk,mainnet,2020-12-01,2025-11-27 02:23:40,[3],0.30000000000000004,False,261,20095,124,3,1.4.0-pre+015cf707b,1031334,0.0063708260000000004
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-27 02:23:40,[3],0.18,False,907,30031,190,1,1.3.2+bec2d12a0,1031334,0.02213923
vsp.dcr.farm,mainnet,2020-12-09,2025-11-27 02:23:40,[3],0.5,False,487,16012,92,2,1.3.2,1031334,0.011887327000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-27 02:23:40,[3],0.49,False,548,22293,141,12,1.3.2+bec2d12a0,1031334,0.013376294
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-27 02:23:40,[3],1,False,179,35941,234,0,1.3.2+81acb861c,1031334,0.004369264
vspd.bass.cf,mainnet,2022-05-01,2025-11-27 02:23:40,[3],0.16,False,273,29753,175,80,1.3.2,1031334,0.0066637374000000004
