baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,polygon,53965600080,0,0.0,0,53965600080,53965600080,0.0,2025-05-07 02:29:30.023
dcr,usdt.polygon,13012730,0,0.0,0,13012730,13012730,0.0,2025-05-07 02:29:30.024
dcr,usdc.polygon,13500400,0,0.0,0,13500400,13500400,0.0,2025-05-07 02:29:30.023
usdc.polygon,usdt.polygon,100685010,0,0.0,0,100685010,100685010,0.0,2025-05-07 02:29:30.020
dcr,btc,13110,0,-0.0015232292460015233,3400,18000,12770,42648.0079674403,2025-05-07 02:29:30.024
btc,usdt.polygon,93567490000,0,0.0,0,93567490000,93567490000,0.0,2025-05-07 02:29:30.023
ltc,usdt.polygon,88146680,0,0.0,0,88146680,88146680,0.0,2025-05-07 02:29:30.024
firo,usdc.polygon,598729,0,-0.14467285714285713,3,700000,598729,1.895257494492768,2025-05-07 02:29:30.023
