side,qty,rate,time
2,80.0,2719000,2026-09-10 04:53:16.853
2,40.0,27190,2026-09-10 05:25:56.045
2,40.0,27110,2026-09-05 06:07:42.133
2,40.0,27110,2026-09-05 06:09:03.610
2,40.0,27100,2026-09-05 06:07:33.000
2,40.0,27100,2026-09-05 06:07:32.363
2,40.0,27080,2026-09-05 06:06:51.976
2,40.0,27080,2026-09-05 06:07:16.033
2,40.0,27070,2026-09-05 06:06:32.185
2,40.0,27050,2026-09-05 05:48:32.399
2,40.0,26990,2026-09-05 05:48:12.254
2,40.0,26970,2026-09-05 05:47:53.493
2,40.0,26750,2026-09-05 05:47:52.895
2,40.0,26550,2026-09-08 15:19:02.302
2,40.0,26460,2026-09-05 05:47:52.263
2,40.0,26170,2026-09-05 02:52:51.734
2,40.0,26020,2026-09-05 02:47:22.836
2,40.0,25880,2026-09-05 07:11:22.188
2,40.0,25620,2026-09-05 02:47:22.143
2,40.0,25560,2026-09-05 02:40:02.164
2,40.0,25390,2026-09-10 05:25:54.516
2,40.0,24910,2026-09-05 02:39:52.358
2,40.0,24770,2026-09-05 02:02:32.344
2,40.0,24450,2026-09-05 01:56:41.660
2,40.0,23870,2026-09-10 05:25:52.990
2,40.0,23410,2026-09-05 01:07:32.229
2,40.0,23200,2026-08-22 06:14:52.210
2,40.0,23170,2026-08-22 06:14:48.000
2,40.0,23090,2026-08-22 04:32:22.173
2,40.0,22740,2026-08-19 00:04:23.070
2,40.0,22570,2026-09-08 14:41:49.722
2,40.0,22570,2026-09-10 05:25:51.484
2,40.0,22500,2026-09-09 19:54:26.114
2,40.0,22470,2026-09-09 06:02:46.565
2,40.0,22470,2026-09-08 14:40:52.474
2,40.0,22440,2026-08-19 01:57:52.786
2,40.0,22430,2026-09-05 06:38:53.353
2,40.0,22370,2026-09-09 06:02:07.744
2,40.0,22370,2026-09-08 14:40:13.159
2,40.0,22370,2026-09-08 14:40:12.466
2,40.0,22370,2026-09-09 06:02:07.034
2,40.0,22370,2026-09-08 15:29:02.574
2,40.0,22270,2026-09-08 15:26:47.643
2,40.0,22270,2026-09-09 01:38:42.861
2,40.0,22270,2026-09-08 14:20:39.416
2,40.0,22270,2026-09-09 01:38:42.080
2,40.0,21960,2026-09-09 16:27:31.446
2,40.0,21960,2026-09-09 16:27:32.129
2,40.0,21960,2026-09-09 16:27:32.798
2,40.0,21960,2026-09-10 05:21:57.243
2,40.0,21860,2026-09-09 15:32:41.981
2,40.0,21670,2026-09-09 17:45:02.023
2,40.0,21670,2026-09-09 17:45:02.985
2,40.0,21640,2026-09-10 03:21:05.129
2,40.0,21570,2026-09-09 15:52:11.507
2,40.0,21570,2026-09-09 17:15:21.819
2,40.0,21540,2026-09-09 20:08:25.315
2,40.0,21470,2026-09-10 03:34:51.976
2,40.0,21470,2026-09-09 17:19:02.558
2,40.0,21470,2026-09-10 05:25:31.664
2,40.0,21460,2026-09-10 04:52:41.541
2,40.0,21440,2026-09-09 17:14:24.648
2,40.0,21430,2026-09-10 05:25:50.188
2,40.0,21360,2026-09-09 17:45:21.534
2,40.0,21360,2026-09-09 18:20:11.847
2,40.0,21360,2026-09-09 18:31:11.469
2,40.0,21360,2026-09-09 17:20:12.023
2,40.0,21340,2026-09-09 17:15:24.376
2,40.0,21260,2026-09-09 20:08:02.135
2,40.0,21260,2026-09-09 19:41:41.674
2,40.0,21260,2026-09-09 17:52:41.985
2,40.0,21260,2026-09-09 17:21:02.374
2,40.0,21240,2026-09-10 04:52:44.078
1,40.0,21140,2026-09-10 03:21:04.238
1,40.0,21130,2026-09-10 05:24:11.669
1,40.0,21080,2026-09-10 05:23:40.180
1,40.0,21040,2026-09-09 20:08:24.190
1,40.0,21010,2026-09-10 03:36:30.529
1,40.0,21010,2026-09-10 03:34:26.530
1,40.0,20940,2026-09-09 17:14:23.769
1,40.0,20920,2026-09-09 18:13:52.179
1,40.0,20920,2026-09-10 03:21:02.721
1,40.0,20920,2026-09-09 17:44:52.972
1,40.0,20920,2026-09-09 18:25:02.021
1,40.0,20920,2026-09-08 16:23:22.589
1,40.0,20840,2026-09-09 17:15:23.446
1,40.0,20820,2026-09-08 16:24:07.493
1,40.0,20820,2026-09-09 17:53:02.146
1,40.0,20820,2026-09-09 17:35:22.581
1,40.0,20820,2026-09-09 20:08:22.600
1,40.0,20820,2026-09-09 19:45:52.473
1,40.0,20740,2026-09-10 04:52:43.172
1,40.0,20720,2026-09-08 16:24:27.526
1,40.0,20620,2026-09-09 17:20:32.468
1,40.0,20560,2026-09-10 05:17:55.677
1,40.0,20520,2026-09-09 17:21:12.522
1,40.0,20020,2026-09-08 10:34:12.699
1,40.0,20000,2026-09-10 05:25:58.689
1,40.0,19730,2026-09-07 07:07:41.907
1,40.0,19730,2026-09-06 03:38:56.496
1,40.0,19630,2026-09-06 03:39:36.495
1,40.0,19530,2026-09-06 03:49:52.098
1,40.0,19530,2026-09-05 21:35:02.764
1,40.0,19440,2026-09-05 21:40:32.541
1,40.0,19440,2026-09-06 03:50:52.915
1,40.0,19340,2026-09-05 21:44:37.455
1,40.0,19240,2026-09-05 21:55:38.236
1,40.0,19140,2026-09-05 22:10:32.638
1,40.0,19080,2026-09-05 01:34:52.458
1,40.0,18910,2026-09-10 05:22:07.052
1,40.0,17800,2026-09-05 01:31:42.795
1,40.0,17790,2026-09-10 05:14:05.624
1,40.0,17650,2026-09-04 09:39:22.888
1,40.0,17550,2026-09-04 11:21:32.477
1,40.0,17460,2026-09-04 11:25:58.058
1,40.0,17460,2026-08-31 07:05:02.402
1,40.0,17360,2026-08-31 07:18:02.452
1,40.0,17260,2026-09-03 06:24:42.903
1,40.0,17160,2026-09-03 07:05:02.489
1,40.0,17160,2026-09-08 14:42:12.371
1,40.0,17060,2026-09-03 14:50:06.085
1,40.0,16960,2026-08-30 00:30:20.969
1,40.0,16960,2026-08-25 02:18:42.258
1,40.0,16860,2026-08-27 04:02:32.357
1,40.0,16860,2026-08-27 20:59:07.435
1,40.0,16760,2026-08-27 13:13:32.379
1,40.0,16740,2026-09-10 05:22:09.734
1,40.0,16660,2026-08-27 14:17:42.470
1,40.0,16560,2026-08-27 14:23:52.417
1,40.0,15840,2026-08-21 21:30:41.900
1,40.0,15660,2026-08-21 13:50:23.378
1,40.0,15660,2026-08-21 13:50:22.342
1,40.0,15270,2026-08-19 00:03:50.788
1,40.0,15100,2026-08-19 00:03:49.511
1,40.0,14810,2026-08-19 00:03:48.494
1,40.0,14680,2026-08-19 00:03:47.518
1,40.0,14310,2026-08-19 00:03:46.531
1,40.0,14030,2026-08-19 00:03:41.566
1,40.0,13770,2026-08-22 06:24:54.530
1,40.0,13510,2026-08-22 04:38:06.531
1,40.0,13220,2026-08-19 00:03:40.531
1,40.0,13210,2026-08-19 00:03:36.532
1,40.0,13090,2026-08-19 00:03:32.530
1,40.0,13040,2026-08-19 00:06:45.434
1,40.0,13020,2026-08-19 00:59:08.530
1,40.0,13000,2026-08-19 00:59:04.531
1,40.0,12980,2026-08-19 00:58:59.570
1,40.0,12850,2026-08-19 00:58:58.466
1,40.0,12810,2026-08-22 03:14:38.532
1,40.0,12780,2026-08-19 00:58:57.258
1,40.0,12780,2026-08-19 00:58:56.026
1,40.0,12690,2026-08-19 00:58:53.260
1,40.0,12420,2026-08-19 03:04:22.738
1,40.0,12270,2026-08-19 03:12:10.530
1,40.0,12170,2026-08-19 03:17:46.530
1,40.0,12140,2026-08-19 04:01:18.530
1,40.0,11970,2026-08-19 04:47:22.532
1,40.0,11910,2026-08-19 04:47:16.547
1,40.0,11660,2026-08-21 04:23:20.530
1,40.0,11290,2026-08-21 09:27:46.530
1,40.0,10910,2026-08-21 09:46:24.531
1,20000.0,590,2026-07-16 13:25:21.535
