baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.polygon,15293780,0,0.0,0,15293780,15293780,0.0,2025-06-02 02:45:45.019
dcr,usdt.polygon,14083360,0,0.0,0,14083360,14083360,0.0,2025-06-02 02:45:45.019
dcr,btc,14570,0,0.03113941967445152,2520,14570,14050,36758.4755823941,2025-06-02 02:45:45.019
dcr,polygon,61030957400,0,0.0,0,61030957400,61030957400,0.0,2025-06-02 02:45:45.019
firo,usdc.polygon,640267,0,0.0,0,640267,640267,0.0,2025-06-02 02:45:45.019
ltc,usdt.polygon,88146680,0,0.0,0,88146680,88146680,0.0,2025-06-02 02:45:45.021
btc,usdt.polygon,110160976260,0,0.0,0,110160976260,110160976260,0.0,2025-06-02 02:45:45.019
usdc.polygon,usdt.polygon,100000000,0,0.0,0,100000000,100000000,0.0,2025-06-02 02:45:45.016
