id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-17 02:43:17,[3],0.088,False,1823,17473,98,9,1.4.0,1037027,0.040481426
dcrhive.com,mainnet,2022-06-23,2025-12-17 02:43:17,[3],1,False,489,29954,226,2,1.4.0+d190a83b6,1037027,0.010858703
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-17 02:43:17,[3],0.9500000000000001,False,112,14906,100,320,1.4.0+d190a83b6,1037027,0.002487065
decred.stake.fun,mainnet,2021-01-28,2025-12-17 02:43:17,[3],0.5,False,278,31860,196,46,1.4.0,1037027,0.006173250700000001
decredvoting.com,mainnet,2021-02-01,2025-12-17 02:43:17,[3],1,False,132,9202,61,2,1.4.0,1037027,0.0029311840000000003
stakey.net,mainnet,2020-10-22,2025-12-17 02:43:17,[3],1,False,247,36500,279,5,1.4.0,1037027,0.0054848664
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-17 02:43:17,[3],0.6900000000000001,False,477,384263,862,1065,1.4.0+d190a83b6,1806716,0.09332812
teststakepool.decred.org,testnet,2020-06-01,2025-12-17 02:43:17,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1806716,0
ultravsp.uk,mainnet,2020-12-01,2025-12-17 02:43:17,[3],0.30000000000000004,False,283,20272,125,4,1.4.0+d190a83b6,1037027,0.00628428
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-17 02:43:17,[3],0.18,False,981,30611,195,3,1.4.0+d190a83b6,1037027,0.021784024000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-12-17 02:43:17,[3],0.5,False,981,16621,93,2,1.4.0,1037027,0.021784024000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-17 02:43:17,[3],0.49,False,544,22658,142,13,1.4.0+d190a83b6,1037027,0.0120800305
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-17 02:43:17,[3],1,False,161,36051,238,0,1.4.0+d190a83b6,1037027,0.0035751560000000003
vspd.bass.cf,mainnet,2022-05-01,2025-12-17 02:43:17,[3],0.16,False,180,29892,176,80,1.4.0,1037027,0.003997069000000001
