id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-22 02:52:05,[3],0.088,False,1664,17761,101,9,1.4.0,1038455,0.039646424
dcrhive.com,mainnet,2022-06-23,2025-12-22 02:52:05,[3],1,False,438,30026,226,2,1.4.0+d190a83b6,1038455,0.010435777
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-22 02:52:05,[3],0.9500000000000001,False,102,14919,100,320,1.4.0+d190a83b6,1038455,0.0024302495
decred.stake.fun,mainnet,2021-01-28,2025-12-22 02:52:05,[3],0.5,False,305,31915,196,46,1.4.0,1038455,0.0072669224000000004
decredvoting.com,mainnet,2021-02-01,2025-12-22 02:52:05,[3],1,False,123,9212,61,2,1.4.0,1038455,0.0029305948
stakey.net,mainnet,2020-10-22,2025-12-22 02:52:06,[3],1,False,225,36528,279,5,1.4.0,1038455,0.0053608445
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-22 02:52:05,[3],0.6900000000000001,False,472,385905,867,1065,1.4.0+d190a83b6,1810322,0.0921695
teststakepool.decred.org,testnet,2020-06-01,2025-12-22 02:52:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1810322,0
ultravsp.uk,mainnet,2020-12-01,2025-12-22 02:52:06,[3],0.30000000000000004,False,244,20324,125,4,1.4.0+d190a83b6,1038455,0.005813538
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-22 02:52:05,[3],0.18,False,835,30766,198,3,1.4.0+d190a83b6,1038455,0.01989469
vsp.dcr.farm,mainnet,2020-12-09,2025-12-22 02:52:05,[3],0.5,False,861,16749,93,2,1.4.0,1038455,0.020514164
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-22 02:52:06,[3],0.49,False,472,22739,142,13,1.4.0+d190a83b6,1038455,0.01124586
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-22 02:52:05,[3],1,False,144,36072,238,0,1.4.0+d190a83b6,1038455,0.0034309404
vspd.bass.cf,mainnet,2022-05-01,2025-12-22 02:52:06,[3],0.16,False,158,29914,176,80,1.4.0,1038455,0.003764504
