id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-07 02:50:03,[3],0.088,False,1411,16920,95,3,1.3.2,1034209,0.035497747
dcrhive.com,mainnet,2022-06-23,2025-12-07 02:50:03,[3],1,False,345,29830,226,1,1.4.0+d190a83b6,1034209,0.0086794635
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-07 02:50:03,[3],0.9500000000000001,False,88,14878,100,320,1.3.2+bec2d12a0,1034209,0.0022138920000000003
decred.stake.fun,mainnet,2021-01-28,2025-12-07 02:50:03,[3],0.5,False,243,31780,196,46,1.4.0,1034209,0.0061133616000000005
decredvoting.com,mainnet,2021-02-01,2025-12-07 02:50:03,[3],1,False,144,9149,61,1,1.4.0,1034209,0.0036227326000000002
stakey.net,mainnet,2020-10-22,2025-12-07 02:50:03,[3],1,False,253,36425,279,4,1.4.0,1034209,0.00636494
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-07 02:50:03,[3],0.6900000000000001,False,487,380995,851,1064,1.4.0+d190a83b6,1799524,0.09547148
teststakepool.decred.org,testnet,2020-06-01,2025-11-30 16:16:21,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1794882,0
ultravsp.uk,mainnet,2020-12-01,2025-12-07 02:50:03,[3],0.30000000000000004,False,216,20176,125,3,1.4.0+d190a83b6,1034209,0.005434099
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-07 02:50:03,[3],0.18,False,711,30325,192,1,1.4.0+d190a83b6,1034209,0.017887242
vsp.dcr.farm,mainnet,2020-12-09,2025-12-07 02:50:03,[3],0.5,False,933,16296,93,2,1.3.2,1034209,0.023472289
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-07 02:50:03,[3],0.49,False,495,22494,141,12,1.4.0+d190a83b6,1034209,0.0124531435
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-07 02:50:03,[3],1,False,157,35999,236,0,1.4.0+d190a83b6,1034209,0.0039497847
vspd.bass.cf,mainnet,2022-05-01,2025-12-07 02:50:03,[3],0.16,False,204,29840,175,80,1.4.0,1034209,0.005132204400000001
