id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-21 02:51:23,[3],0.088,False,1702,17708,101,9,1.4.0,1038190,0.03988564
dcrhive.com,mainnet,2022-06-23,2025-12-21 02:51:24,[3],1,False,450,30012,226,2,1.4.0+d190a83b6,1038190,0.010545556000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-21 02:51:23,[3],0.9500000000000001,False,103,14918,100,320,1.4.0+d190a83b6,1038190,0.0024137609
decred.stake.fun,mainnet,2021-01-28,2025-12-21 02:51:24,[3],0.5,False,309,31900,196,46,1.4.0,1038190,0.007241282000000001
decredvoting.com,mainnet,2021-02-01,2025-12-21 02:51:23,[3],1,False,127,9208,61,2,1.4.0,1038190,0.0029761905000000003
stakey.net,mainnet,2020-10-22,2025-12-21 02:51:24,[3],1,False,233,36520,279,5,1.4.0,1038190,0.005460255000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-21 02:51:24,[3],0.6900000000000001,False,479,385574,867,1065,1.4.0+d190a83b6,1809601,0.09337232000000001
teststakepool.decred.org,testnet,2020-06-01,2025-12-21 02:51:23,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1809601,0
ultravsp.uk,mainnet,2020-12-01,2025-12-21 02:51:24,[3],0.30000000000000004,False,244,20316,125,4,1.4.0+d190a83b6,1038190,0.005718035000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-21 02:51:24,[3],0.18,False,854,30746,198,3,1.4.0+d190a83b6,1038190,0.020013124
vsp.dcr.farm,mainnet,2020-12-09,2025-12-21 02:51:24,[3],0.5,False,885,16724,93,2,1.4.0,1038190,0.020739594
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-21 02:51:24,[3],0.49,False,482,22729,142,13,1.4.0+d190a83b6,1038190,0.011295463
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-21 02:51:23,[3],1,False,147,36068,238,0,1.4.0+d190a83b6,1038190,0.0034448819
vspd.bass.cf,mainnet,2022-05-01,2025-12-21 02:51:24,[3],0.16,False,161,29911,176,80,1.4.0,1038190,0.0037729659
