id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-12-14 02:50:19,[3],0.088,False,1886,17264,95,9,1.4.0,1036034,0.044978656000000006
dcrhive.com,mainnet,2022-06-23,2025-12-14 02:50:20,[3],1,False,503,29911,226,2,1.4.0+d190a83b6,1036034,0.011995898000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-12-14 02:50:19,[3],0.9500000000000001,False,105,14892,100,320,1.4.0+d190a83b6,1036034,0.0025041138
decred.stake.fun,mainnet,2021-01-28,2025-12-14 02:50:20,[3],0.5,False,217,31831,196,46,1.4.0,1036034,0.0051751686
decredvoting.com,mainnet,2021-02-01,2025-12-14 02:50:20,[3],1,False,150,9179,61,2,1.4.0,1036034,0.0035773055
stakey.net,mainnet,2020-10-22,2025-12-14 02:50:20,[3],1,False,255,36476,279,5,1.4.0,1036034,0.0060814195
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-12-14 02:50:20,[3],0.6900000000000001,False,487,383299,862,1065,1.4.0+d190a83b6,1804562,0.095005855
teststakepool.decred.org,testnet,2020-06-01,2025-12-14 02:50:19,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1804562,0
ultravsp.uk,mainnet,2020-12-01,2025-12-14 02:50:20,[3],0.30000000000000004,False,306,20235,125,4,1.4.0+d190a83b6,1036034,0.007297703500000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-12-14 02:50:20,[3],0.18,False,988,30515,195,3,1.4.0+d190a83b6,1036034,0.023562519
vsp.dcr.farm,mainnet,2020-12-09,2025-12-14 02:50:20,[3],0.5,False,1078,16499,93,9,1.4.0,1036034,0.025708903
vsp.decredcommunity.org,mainnet,2020-11-05,2025-12-14 02:50:20,[3],0.49,False,565,22598,142,13,1.4.0+d190a83b6,1036034,0.0134745175
vsp.stakeminer.com,mainnet,2020-11-09,2025-12-14 02:50:20,[3],1,False,160,36041,238,0,1.4.0+d190a83b6,1036034,0.0038157925000000003
vspd.bass.cf,mainnet,2022-05-01,2025-12-14 02:50:20,[3],0.16,False,181,29878,176,80,1.4.0,1036034,0.0043166154
