side,qty,rate,time
2,0.1,13527920,2025-05-03 02:20:30.491
2,1.0,13260030,2025-05-03 02:15:01.148
2,150.0,13019200,2025-05-03 02:22:32.258
2,5.0,12962140,2025-05-03 02:23:31.510
2,5.0,12960110,2025-05-03 02:23:32.992
2,5.0,12953020,2025-05-03 02:23:33.554
2,5.0,12952000,2025-05-03 02:23:33.970
2,5.0,12949970,2025-05-03 02:23:34.384
2,1.8,12948960,2025-05-03 02:23:34.798
1,1.0,12439280,2025-05-03 02:15:00.786
1,50.0,12298720,2025-05-03 02:22:31.719
1,2.1,12266980,2025-05-02 19:42:02.887
1,5.0,12265990,2025-05-02 19:42:02.410
1,5.0,12265990,2025-05-02 19:42:01.902
1,5.0,12247460,2025-05-02 20:02:47.303
1,5.0,12247460,2025-05-02 20:02:47.776
1,5.0,12247460,2025-05-02 20:02:46.819
