side,qty,rate,time
2,9.0,30000000,2025-11-20 20:52:33.012
2,0.1,26364740,2025-11-27 02:27:03.211
2,0.1,26324120,2025-11-27 02:26:01.272
2,10.0,26324120,2025-11-27 02:26:01.625
2,7.1,26324120,2025-11-27 02:26:01.968
2,0.3,26317020,2025-11-27 02:26:17.209
2,10.0,26254060,2025-11-27 02:26:16.803
1,9.9,25408860,2025-11-27 02:26:35.308
1,10.0,25408860,2025-11-27 02:26:34.538
1,10.0,25408860,2025-11-27 02:26:34.928
1,0.1,25400980,2025-11-27 02:26:46.450
1,10.0,25378330,2025-11-27 02:26:46.864
1,10.0,25378330,2025-11-27 02:26:48.289
1,6.4,25361580,2025-11-27 02:26:48.681
1,1.4,25105900,2025-11-27 02:00:08.593
