side,qty,rate,time
2,9.0,30000000,2025-11-20 20:52:33.012
2,10.0,26610570,2025-11-24 02:44:32.049
2,10.0,26578010,2025-11-24 02:47:31.019
2,10.0,26578010,2025-11-24 02:44:31.724
2,10.0,26552800,2025-11-24 02:44:30.967
2,10.0,26526380,2025-11-24 02:48:31.074
2,10.0,26502220,2025-11-24 02:48:30.707
1,10.0,23653100,2025-11-24 02:40:31.349
1,10.0,23615960,2025-11-24 02:46:30.586
1,10.0,23592920,2025-11-24 02:48:15.826
1,10.0,23589110,2025-11-24 02:48:16.151
1,10.0,23586450,2025-11-24 02:46:00.804
1,10.0,23580730,2025-11-24 02:47:30.629
