side,qty,rate,time
2,15.0,60000000,2025-11-04 06:14:38.732
2,10.0,55000000,2025-11-04 06:17:36.731
2,2.1,51172290,2025-11-04 06:42:46.732
2,5.0,51172000,2025-11-09 19:36:46.061
2,10.0,32873410,2025-11-11 02:27:43.193
2,10.0,32866050,2025-11-11 02:27:41.834
2,10.0,32834540,2025-11-11 02:27:40.446
2,10.0,32805130,2025-11-11 02:27:39.054
2,10.0,32751560,2025-11-11 02:27:47.809
2,10.0,32751560,2025-11-11 02:27:38.672
1,10.0,29291610,2025-11-11 02:28:15.949
1,10.0,29291610,2025-11-11 02:28:32.630
1,10.0,29291610,2025-11-11 02:28:32.248
1,10.0,29291610,2025-11-11 02:28:45.757
1,10.0,29283040,2025-11-11 02:27:35.725
