side,qty,rate,time
2,15.0,60000000,2025-11-04 06:14:38.732
2,10.0,55000000,2025-11-04 06:17:36.731
2,2.1,51172290,2025-11-04 06:42:46.732
2,5.0,51172000,2025-11-09 19:36:46.061
2,10.0,33102720,2025-11-10 02:44:16.107
2,10.0,33102720,2025-11-10 02:44:15.429
2,10.0,33102720,2025-11-10 02:44:15.765
2,10.0,33102720,2025-11-10 02:44:16.445
2,10.0,33101670,2025-11-10 02:43:47.835
2,10.0,33084860,2025-11-10 02:43:47.505
1,10.0,29525100,2025-11-10 02:43:45.980
1,10.0,29483210,2025-11-10 02:43:46.305
1,10.0,29463220,2025-11-10 02:43:46.635
