side,qty,rate,time
2,15.0,60000000,2025-11-04 06:14:38.732
2,10.0,55000000,2025-11-04 06:17:36.731
2,2.1,51172290,2025-11-04 06:42:46.732
2,4.0,51171990,2025-11-06 14:13:18.758
2,10.0,38636090,2025-11-07 02:22:48.048
2,10.0,38636090,2025-11-07 02:22:47.593
2,10.0,38620330,2025-11-07 02:22:34.453
2,10.0,38620330,2025-11-07 02:22:33.907
2,10.0,38620330,2025-11-07 02:22:34.943
2,10.0,38619280,2025-11-07 02:23:02.505
2,10.0,38574110,2025-11-07 02:24:31.293
1,10.0,34719280,2025-11-07 02:26:45.851
1,10.0,34719280,2025-11-07 02:23:01.097
1,10.0,34719280,2025-11-07 02:26:46.324
1,10.0,34689770,2025-11-07 02:24:30.823
1,10.0,34689770,2025-11-07 02:23:31.353
1,10.0,34689770,2025-11-07 02:23:30.840
1,10.0,34685010,2025-11-07 02:23:01.532
