side,qty,rate,time
2,3.0,103097180,2025-04-09 02:13:21.005
2,3.0,102997100,2025-04-09 02:13:20.512
2,3.0,102897010,2025-04-09 02:13:20.044
2,3.0,102796920,2025-04-09 02:13:19.622
2,3.0,102696830,2025-04-09 02:13:19.198
1,3.0,97477130,2025-04-09 02:13:16.428
1,3.0,97377040,2025-04-09 02:13:16.958
1,3.0,97276950,2025-04-09 02:13:17.410
1,3.0,97176860,2025-04-09 02:13:17.978
1,3.0,97076780,2025-04-09 02:13:18.495
