side,qty,rate,time
2,3.0,102913480,2025-04-05 01:56:52.400
2,3.0,102813450,2025-04-05 01:56:51.973
2,3.0,102713410,2025-04-05 01:56:51.433
2,3.0,102613370,2025-04-05 01:56:50.987
2,3.0,102513340,2025-04-05 01:56:50.480
1,3.0,97561220,2025-04-05 01:56:47.151
1,3.0,97461190,2025-04-05 01:56:47.854
1,3.0,97361150,2025-04-05 01:56:48.336
1,3.0,97261110,2025-04-05 01:56:48.873
1,3.0,97161080,2025-04-05 01:56:49.477
