side,qty,rate,time
2,3.0,103213570,2025-04-07 01:32:52.483
2,3.0,103113510,2025-04-07 01:32:52.065
2,3.0,103013440,2025-04-07 01:32:51.570
2,3.0,102913370,2025-04-07 01:32:51.063
2,3.0,102813310,2025-04-07 01:32:50.570
1,3.0,97319350,2025-04-07 01:32:47.554
1,3.0,97219290,2025-04-07 01:32:48.205
1,3.0,97119220,2025-04-07 01:32:48.717
1,3.0,97019150,2025-04-07 01:32:49.237
1,3.0,96919090,2025-04-07 01:32:49.740
