side,qty,rate,time
2,3.0,102634450,2025-04-10 01:51:38.910
2,3.0,102534410,2025-04-10 01:51:38.465
2,3.0,102434370,2025-04-10 01:51:37.948
2,3.0,102334330,2025-04-10 01:51:37.373
2,3.0,102234290,2025-04-10 01:51:36.844
1,3.0,97841890,2025-04-10 01:51:31.782
1,3.0,97741850,2025-04-10 01:51:32.239
1,3.0,97641810,2025-04-10 01:51:32.687
1,3.0,97541770,2025-04-10 01:51:33.102
1,3.0,97441730,2025-04-10 01:51:33.643
