side,qty,rate,time
2,10.0,19167180,2025-10-10 02:18:35.709
2,10.0,19141240,2025-10-10 02:13:21.184
2,10.0,19141240,2025-10-10 02:13:20.750
2,10.0,19140170,2025-10-10 02:14:58.189
2,10.0,19140170,2025-10-10 02:14:57.767
2,10.0,19140170,2025-10-10 02:14:58.634
2,10.0,19140170,2025-10-10 02:14:59.054
2,0.6,19140170,2025-10-10 02:15:02.248
2,10.0,19137590,2025-10-10 02:17:25.322
2,10.0,19121800,2025-10-10 02:14:57.350
2,10.0,19054930,2025-10-10 02:18:30.298
1,10.0,18160600,2025-10-10 02:17:20.038
1,10.0,18151770,2025-10-10 02:17:20.461
1,10.0,18130210,2025-10-10 02:17:20.881
1,9.7,18130210,2025-10-10 02:17:23.908
1,10.0,18130210,2025-10-10 02:17:21.311
1,10.0,18130210,2025-10-10 02:17:22.604
1,10.0,18130210,2025-10-10 02:17:23.040
1,10.0,18130210,2025-10-10 02:17:21.737
1,10.0,18130210,2025-10-10 02:17:22.176
1,9.5,18130210,2025-10-10 02:17:23.484
1,10.0,18107590,2025-10-10 02:14:48.374
1,10.0,18107590,2025-10-10 02:14:47.947
1,10.0,18107590,2025-10-10 02:14:47.497
1,3.9,18103750,2025-10-10 02:18:28.989
1,10.0,18103750,2025-10-10 02:18:31.252
1,0.5,18103750,2025-10-10 02:18:32.101
1,0.3,18103750,2025-10-10 02:18:28.597
1,10.0,18103750,2025-10-10 02:18:31.664
