side,qty,rate,time
2,0.1,18766060,2025-10-04 02:11:34.258
2,0.1,18748010,2025-10-04 02:11:34.004
2,0.1,18729970,2025-10-04 02:11:33.761
2,0.1,18711920,2025-10-04 02:11:33.523
2,0.1,18693880,2025-10-04 02:11:33.280
2,4.0,18336750,2025-10-04 02:07:41.665
2,4.0,18336750,2025-10-04 02:07:42.898
2,4.0,18336750,2025-10-04 02:07:41.305
2,4.0,18336750,2025-10-04 02:07:42.131
2,4.0,18336750,2025-10-04 02:07:47.369
2,4.0,18336750,2025-10-04 02:07:42.497
2,4.0,18336750,2025-10-04 02:07:43.273
2,4.0,18336750,2025-10-04 02:07:44.057
2,4.0,18336750,2025-10-04 02:07:43.682
2,4.0,18336750,2025-10-04 02:07:44.392
2,4.0,18325630,2025-10-04 02:07:40.948
2,4.0,18296330,2025-10-04 02:11:07.217
2,4.0,18296330,2025-10-04 02:10:16.617
2,4.0,18288250,2025-10-04 02:11:06.810
2,4.0,18288250,2025-10-04 02:11:06.431
2,4.0,18282180,2025-10-04 02:09:51.048
1,4.0,17838460,2025-10-04 02:11:16.627
1,4.0,17837340,2025-10-04 02:11:02.224
1,4.0,17837340,2025-10-04 02:11:02.616
1,4.0,17823620,2025-10-04 02:11:30.855
1,4.0,17822500,2025-10-04 02:08:45.739
1,4.0,17822500,2025-10-04 02:08:31.041
1,4.0,17809630,2025-10-04 02:11:05.229
1,4.0,17809630,2025-10-04 02:11:04.858
1,4.0,17800720,2025-10-04 02:11:05.590
1,4.0,17791810,2025-10-04 02:10:01.762
1,4.0,17791810,2025-10-04 02:11:05.968
1,0.1,17396360,2025-10-04 02:11:31.910
1,0.1,17378320,2025-10-04 02:11:32.163
1,0.1,17360270,2025-10-04 02:11:32.417
1,0.1,17342230,2025-10-04 02:11:32.665
1,0.1,17324180,2025-10-04 02:11:32.890
