side,qty,rate,time
2,1.5,20654230,2025-10-03 02:16:07.246
2,3.0,20654230,2025-10-03 02:16:06.851
2,3.0,20654230,2025-10-03 02:16:06.112
2,3.0,20654230,2025-10-03 02:16:06.478
2,3.0,20654230,2025-10-03 02:16:05.743
1,3.0,20144040,2025-10-03 02:16:02.039
1,3.0,20122260,2025-10-03 02:16:02.433
1,3.0,20113350,2025-10-03 02:16:02.775
1,3.0,20105430,2025-10-03 02:16:04.927
1,3.0,20105430,2025-10-03 02:16:04.204
1,3.0,20105430,2025-10-03 02:16:03.848
1,3.0,20105430,2025-10-03 02:16:03.147
1,3.0,20105430,2025-10-03 02:16:04.568
1,3.0,20105430,2025-10-03 02:16:03.499
1,3.0,20095530,2025-10-03 02:16:05.275
