side,qty,rate,time
2,40.0,23230,2026-07-04 00:24:23.246
2,40.0,23140,2026-07-03 23:20:32.269
2,40.0,23050,2026-07-03 22:17:36.181
2,40.0,23040,2026-07-03 22:17:33.642
2,40.0,22610,2026-07-03 22:17:31.892
2,40.0,22430,2026-07-03 22:17:30.492
2,40.0,22420,2026-07-03 22:17:29.242
2,40.0,22360,2026-07-03 22:17:27.988
2,40.0,22210,2026-07-03 22:17:26.980
2,40.0,21880,2026-07-03 22:17:25.780
2,40.0,21050,2026-07-03 22:17:24.567
2,40.0,20830,2026-07-03 22:17:23.298
2,40.0,20550,2026-07-03 22:17:22.053
2,40.0,20200,2026-07-03 22:17:20.807
2,40.0,20080,2026-07-03 22:17:19.426
2,40.0,20000,2026-07-03 22:32:27.483
2,40.0,19960,2026-07-03 22:17:17.889
2,40.0,19200,2026-07-03 22:17:16.672
2,40.0,19120,2026-07-04 04:28:00.538
2,40.0,19000,2026-07-03 22:32:14.237
2,40.0,18970,2026-07-03 22:17:15.403
2,40.0,18790,2026-07-04 00:24:17.248
2,40.0,18750,2026-07-03 22:17:14.210
2,40.0,18740,2026-07-03 23:21:05.596
2,40.0,18690,2026-07-03 23:20:45.599
2,40.0,18640,2026-07-03 22:16:04.227
2,40.0,18590,2026-07-03 22:16:03.294
2,40.0,18540,2026-07-03 22:16:02.158
2,40.0,18520,2026-07-04 02:53:31.818
2,40.0,18520,2026-07-03 22:17:12.821
2,40.0,18490,2026-07-03 22:17:11.629
2,40.0,18490,2026-07-03 22:16:00.959
2,40.0,18440,2026-07-03 22:15:59.882
2,40.0,18390,2026-07-03 22:15:58.940
2,40.0,18340,2026-07-04 02:53:35.615
2,40.0,18320,2026-07-04 04:21:54.137
1,40.0,18280,2026-07-04 00:24:15.646
1,120.0,18280,2026-07-04 04:27:56.139
1,40.0,18230,2026-07-03 23:21:04.419
1,40.0,18180,2026-07-03 23:20:44.330
1,40.0,18140,2026-07-04 00:24:32.419
1,40.0,18130,2026-07-03 22:15:40.713
1,40.0,18090,2026-07-04 00:24:13.108
1,40.0,18080,2026-07-03 22:15:42.271
1,40.0,18040,2026-07-03 23:21:02.549
1,40.0,18030,2026-07-03 22:15:43.700
1,40.0,18000,2026-07-03 22:05:48.146
1,40.0,17990,2026-07-03 23:20:42.483
1,40.0,17980,2026-07-03 22:15:45.040
1,40.0,17970,2026-07-04 04:27:11.664
1,40.0,17930,2026-07-03 22:15:46.402
1,40.0,17880,2026-07-03 22:15:47.918
1,40.0,17830,2026-07-04 02:53:33.323
1,40.0,17790,2026-07-03 22:16:06.244
1,40.0,17710,2026-07-03 22:17:09.079
1,40.0,17640,2026-07-03 22:17:07.799
1,40.0,17610,2026-07-03 22:17:06.685
1,40.0,17320,2026-07-03 22:17:05.495
1,40.0,17180,2026-07-04 04:27:26.012
1,40.0,17090,2026-07-03 22:17:04.367
1,40.0,17000,2026-07-03 22:17:03.217
1,40.0,16950,2026-07-03 22:17:01.850
1,40.0,16790,2026-07-03 22:17:00.138
1,40.0,16120,2026-07-03 22:16:56.143
1,40.0,16070,2026-07-03 22:16:42.783
1,40.0,15940,2026-07-03 22:16:41.340
1,40.0,15670,2026-07-03 22:16:39.850
1,40.0,14810,2026-07-03 22:16:38.142
1,40.0,14560,2026-07-03 22:16:32.140
1,40.0,14410,2026-07-03 22:16:26.140
1,40.0,14340,2026-07-03 22:16:22.798
1,40.0,14280,2026-07-03 22:16:21.389
1,40.0,14060,2026-07-03 22:16:20.139
1,40.0,13750,2026-07-03 22:16:14.141
