side,qty,rate,time
2,40.0,23100,2026-07-30 03:47:04.054
2,40.0,22780,2026-07-28 20:12:51.161
2,40.0,22400,2026-07-28 20:12:50.362
2,40.0,22300,2026-07-28 20:12:49.654
2,40.0,22040,2026-07-28 20:12:48.985
2,40.0,22010,2026-07-28 20:12:48.234
2,40.0,21720,2026-07-30 03:47:02.711
2,40.0,21700,2026-07-28 20:12:47.539
2,40.0,21270,2026-07-28 20:12:46.768
2,40.0,21260,2026-07-28 20:12:46.030
2,40.0,21120,2026-07-28 20:12:45.313
2,40.0,20720,2026-07-28 20:12:44.670
2,40.0,20540,2026-07-28 20:12:44.003
2,40.0,20480,2026-07-30 03:44:56.855
2,40.0,19670,2026-07-28 20:12:43.100
2,40.0,19370,2026-07-30 03:49:07.169
2,40.0,19270,2026-07-28 20:12:42.433
2,40.0,18970,2026-07-29 07:23:42.075
2,40.0,18930,2026-07-29 07:09:01.513
2,40.0,18920,2026-07-29 07:09:02.244
2,40.0,18880,2026-07-29 06:57:52.247
2,40.0,18880,2026-07-29 06:57:53.021
2,40.0,18870,2026-07-29 06:57:53.761
2,40.0,18820,2026-07-28 20:43:52.543
2,40.0,18810,2026-07-28 20:43:53.248
2,40.0,18770,2026-07-28 20:39:59.161
2,40.0,18760,2026-07-28 20:39:59.934
2,40.0,18710,2026-07-28 20:37:22.089
2,40.0,18660,2026-07-30 02:50:19.468
2,40.0,18660,2026-07-28 20:21:02.332
2,40.0,18650,2026-07-29 23:48:36.432
2,40.0,18610,2026-07-28 20:20:22.371
2,40.0,18610,2026-07-30 02:33:19.511
2,40.0,18600,2026-07-29 23:48:17.701
2,40.0,18560,2026-07-28 20:18:12.308
2,40.0,18560,2026-07-30 02:19:24.195
2,40.0,18550,2026-07-29 23:48:07.217
2,40.0,18540,2026-07-30 03:48:14.406
2,40.0,18510,2026-07-30 01:40:14.805
2,40.0,18500,2026-07-29 23:20:41.983
2,40.0,18460,2026-07-30 01:15:27.410
2,40.0,18450,2026-07-29 22:53:52.785
2,40.0,18450,2026-07-29 22:53:52.024
1,40.0,18400,2026-07-30 02:50:18.530
1,40.0,18350,2026-07-30 02:33:18.530
1,40.0,18300,2026-07-30 02:19:23.248
1,40.0,18260,2026-07-30 03:45:11.916
1,40.0,18250,2026-07-30 01:40:13.859
1,40.0,18210,2026-07-30 02:50:11.905
1,40.0,18200,2026-07-30 01:15:26.108
1,40.0,18160,2026-07-30 02:33:12.387
1,40.0,18110,2026-07-30 02:19:21.829
1,40.0,18060,2026-07-30 01:40:12.364
1,40.0,18010,2026-07-30 01:15:24.596
1,40.0,17960,2026-07-29 23:48:32.348
1,40.0,17860,2026-07-29 08:00:58.288
1,40.0,17860,2026-07-29 08:00:59.271
1,40.0,17820,2026-07-29 08:21:23.680
1,40.0,17820,2026-07-29 08:21:22.347
1,40.0,17600,2026-07-28 20:12:39.568
1,40.0,17480,2026-07-28 22:04:01.757
1,40.0,17480,2026-07-28 20:12:54.506
1,40.0,17460,2026-07-30 03:49:10.874
1,40.0,17430,2026-07-29 20:14:36.365
1,40.0,17090,2026-07-28 20:12:38.530
1,40.0,16980,2026-07-28 20:12:34.531
1,40.0,16560,2026-07-28 20:12:26.542
1,40.0,16520,2026-07-30 03:49:12.340
1,40.0,16470,2026-07-28 20:12:20.530
1,40.0,16270,2026-07-28 20:12:16.541
1,40.0,16130,2026-07-28 20:12:06.542
1,40.0,16100,2026-07-28 20:12:00.542
1,40.0,16050,2026-07-28 20:11:56.754
1,40.0,15740,2026-07-28 20:11:55.594
1,40.0,15580,2026-07-30 03:47:08.398
1,40.0,15490,2026-07-28 20:11:54.531
1,40.0,15360,2026-07-28 20:11:46.530
1,40.0,15260,2026-07-28 20:11:40.530
1,40.0,15120,2026-07-28 20:11:34.531
1,40.0,15000,2026-07-28 20:11:28.530
1,40.0,14980,2026-07-28 20:11:24.100
1,40.0,14950,2026-07-28 20:11:23.102
1,40.0,14730,2026-07-28 20:11:22.088
1,40.0,14650,2026-07-30 03:47:09.837
1,40.0,14070,2026-07-28 20:11:20.530
1,40.0,14050,2026-07-28 20:11:16.699
1,40.0,13760,2026-07-28 20:11:15.521
1,40.0,13440,2026-07-28 20:11:14.530
1,40.0,13060,2026-07-28 20:11:10.531
1,40.0,13010,2026-07-28 20:11:06.532
1,40.0,12990,2026-07-28 20:11:00.532
1,20000.0,590,2026-07-16 13:25:21.535
