side,qty,rate,time
2,0.3,17352060,2025-08-31 01:44:53.390
2,0.2,17186290,2025-08-31 01:44:52.605
2,0.1,17020510,2025-08-31 01:44:51.602
2,0.1,16854740,2025-08-31 01:44:50.835
1,0.1,16299860,2025-08-31 01:44:47.418
1,0.1,16134090,2025-08-31 01:44:48.222
1,0.2,15968310,2025-08-31 01:44:49.010
1,0.3,15802540,2025-08-31 01:44:49.838
