id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-05-10 04:36:05,[3],0.088,False,2316,26374,148,9,1.4.0,1078531,0.052642345
dcr.cerebro.host,mainnet,2024-09-09,2026-05-10 04:36:06,[3],0.888,False,30,116,0,3,1.4.0+d190a83b6,1078531,0.00068189565
dcrhive.com,mainnet,2022-06-23,2026-05-10 04:36:06,[3],1,False,224,31271,242,2,1.4.0+d190a83b6,1078531,0.005091488
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-05-10 04:36:05,[3],0.9500000000000001,False,136,15335,104,320,1.4.0+d190a83b6,1078531,0.0030912603000000003
decred.stake.fun,mainnet,2021-01-28,2026-05-10 04:36:05,[3],0.5,False,157,35013,210,111,1.4.0,1078531,0.0035685874
decredvoting.com,mainnet,2021-02-01,2026-05-04 17:55:45,[3],1,False,70,9593,69,2,1.4.0,1076916,0.0017319017000000001
stakey.net,mainnet,2020-10-22,2026-05-10 04:36:06,[3],1,False,468,37294,290,5,1.4.0,1078531,0.010637572000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-05-10 04:36:05,[3],0.6900000000000001,False,476,434035,995,1070,1.5.0-pre+f4de4ec3d,1910442,0.09311424
teststakepool.decred.org,testnet,2020-06-01,2026-05-10 04:36:05,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1910442,0
ultravsp.uk,mainnet,2020-12-01,2026-05-10 04:36:06,[3],0.30000000000000004,False,380,21817,142,4,1.4.0+d190a83b6,1078531,0.008637345000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-05-10 04:36:06,[3],0.18,False,734,34284,223,3,1.4.0+d190a83b6,1078530,0.016681818
vsp.dcr.farm,mainnet,2020-12-09,2026-05-10 04:36:06,[3],0.5,False,1019,18944,113,2,1.4.0,1078531,0.023161722000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2026-05-10 04:36:06,[3],0.49,False,539,25415,154,41,1.4.0+d190a83b6,1078531,0.012251392000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-05-10 04:36:05,[3],1,False,162,37641,247,0,1.4.0+d190a83b6,1078531,0.0036822367
vspd.bass.cf,mainnet,2022-05-01,2026-05-10 04:36:06,[3],0.16,False,224,30824,186,80,1.4.0,1078531,0.005091488
