id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-05-11 04:51:41,[3],0.088,False,2252,26454,148,9,1.4.0,1078849,0.05167864
dcr.cerebro.host,mainnet,2024-09-09,2026-05-11 04:51:42,[3],0.888,False,30,116,0,3,1.4.0+d190a83b6,1078849,0.00068843656
dcrhive.com,mainnet,2022-06-23,2026-05-11 04:51:42,[3],1,False,220,31279,242,2,1.4.0+d190a83b6,1078849,0.005048535000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-05-11 04:51:41,[3],0.9500000000000001,False,134,15342,104,320,1.4.0+d190a83b6,1078849,0.0030750167
decred.stake.fun,mainnet,2021-01-28,2026-05-11 04:51:42,[3],0.5,False,151,35020,210,111,1.4.0,1078849,0.0034651307
decredvoting.com,mainnet,2021-02-01,2026-05-04 17:55:45,[3],1,False,70,9593,69,2,1.4.0,1076916,0.0017319017000000001
stakey.net,mainnet,2020-10-22,2026-05-11 04:51:42,[3],1,False,471,37306,290,5,1.4.0,1078849,0.010808454
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-05-11 04:51:42,[3],0.6900000000000001,False,482,434385,995,1070,1.5.0-pre+f4de4ec3d,1911172,0.09419582
teststakepool.decred.org,testnet,2020-06-01,2026-05-11 04:51:41,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1911172,0
ultravsp.uk,mainnet,2020-12-01,2026-05-11 04:51:42,[3],0.30000000000000004,False,363,21837,142,4,1.4.0+d190a83b6,1078849,0.0083300825
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-05-11 04:51:42,[3],0.18,False,719,34308,223,3,1.4.0+d190a83b6,1078849,0.016499529000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-05-11 04:51:42,[3],0.5,False,1023,18970,113,2,1.4.0,1078849,0.023475686000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2026-05-11 04:51:42,[3],0.49,False,520,25439,154,41,1.4.0+d190a83b6,1078849,0.0119329
vsp.stakeminer.com,mainnet,2020-11-09,2026-05-11 04:51:41,[3],1,False,157,37646,247,0,1.4.0+d190a83b6,1078849,0.0036028180000000003
vspd.bass.cf,mainnet,2022-05-01,2026-05-11 04:51:42,[3],0.16,False,218,30831,186,80,1.4.0,1078849,0.0050026390000000006
