id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-05-22 04:54:49,[3],0.088,False,1898,27235,153,9,1.4.0,1082017,0.049011
dcr.cerebro.host,mainnet,2024-09-09,2026-05-22 04:54:49,[3],0.888,False,27,126,0,3,1.4.0+d190a83b6,1082017,0.000697206
dcrhive.com,mainnet,2022-06-23,2026-05-22 04:54:49,[3],1,False,200,31349,243,2,1.4.0+d190a83b6,1082017,0.005164489
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-05-22 04:54:49,[3],0.9500000000000001,False,130,15392,105,320,1.4.0+d190a83b6,1082017,0.0033569178000000003
decred.stake.fun,mainnet,2021-01-28,2026-05-22 04:54:49,[3],0.5,False,92,35080,210,111,1.4.0,1082017,0.0023756650000000003
decredvoting.com,mainnet,2021-02-01,2026-05-22 04:54:49,[3],1,False,47,9620,69,2,1.4.0,1082017,0.0012136549
stakey.net,mainnet,2020-10-22,2026-05-22 04:54:49,[3],1,False,493,37476,290,5,1.4.0,1082017,0.012730465000000002
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-05-22 04:54:49,[3],0.6900000000000001,False,479,438036,1005,1070,1.5.0-pre+f4de4ec3d,1919090,0.09337232000000001
teststakepool.decred.org,testnet,2020-06-01,2026-05-22 04:54:49,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1919090,0
ultravsp.uk,mainnet,2020-12-01,2026-05-22 04:54:49,[3],0.30000000000000004,False,335,21945,143,4,1.4.0+d190a83b6,1082017,0.008650519
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-05-22 04:54:49,[3],0.18,False,570,34560,224,3,1.4.0+d190a83b6,1082017,0.014718793
vsp.dcr.farm,mainnet,2020-12-09,2026-05-22 04:54:49,[3],0.5,False,920,19328,114,2,1.4.0,1082017,0.02375665
vsp.decredcommunity.org,mainnet,2020-11-05,2026-05-22 04:54:49,[3],0.49,False,414,25637,156,41,1.4.0+d190a83b6,1082017,0.010690493
vsp.stakeminer.com,mainnet,2020-11-09,2026-05-22 04:54:49,[3],1,False,130,37705,247,0,1.4.0+d190a83b6,1082017,0.0033569178000000003
vspd.bass.cf,mainnet,2022-05-01,2026-05-22 04:54:49,[3],0.16,False,194,30895,186,80,1.4.0,1082017,0.0050095543
