id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-05-02 04:10:46,[3],0.088,False,2400,25716,141,9,1.4.0,1076246,0.059247557000000006
dcr.cerebro.host,mainnet,2024-09-09,2026-05-02 04:10:46,[3],0.888,False,29,113,0,3,1.4.0+d190a83b6,1076246,0.00071590795
dcrhive.com,mainnet,2022-06-23,2026-05-02 04:10:46,[3],1,False,214,31215,239,2,1.4.0+d190a83b6,1076246,0.0052829073
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-05-02 04:10:46,[3],0.9500000000000001,False,113,15290,104,320,1.4.0+d190a83b6,1076246,0.0027895723000000002
decred.stake.fun,mainnet,2021-01-28,2026-04-15 16:22:14,[3],0.5,False,447,34739,199,105,1.4.0,1071524,0.010319036
decredvoting.com,mainnet,2021-02-01,2026-05-02 04:10:46,[3],1,False,70,9592,69,2,1.4.0,1076246,0.0017280537
stakey.net,mainnet,2020-10-22,2026-05-02 04:10:46,[3],1,False,330,37169,290,5,1.4.0,1076246,0.008146539000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-05-02 04:10:46,[3],0.6900000000000001,False,470,431405,985,1070,1.5.0-pre+f4de4ec3d,1904681,0.091404125
teststakepool.decred.org,testnet,2020-06-01,2026-05-02 04:10:46,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1904681,0
ultravsp.uk,mainnet,2020-12-01,2026-05-02 04:10:46,[3],0.30000000000000004,False,342,21718,142,4,1.4.0+d190a83b6,1076246,0.008442776
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-05-02 04:10:46,[3],0.18,False,670,34084,222,3,1.4.0+d190a83b6,1076246,0.016539942000000002
vsp.dcr.farm,mainnet,2020-12-09,2026-05-02 04:10:46,[3],0.5,False,817,18690,113,2,1.4.0,1076246,0.020168856000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2026-05-02 04:10:46,[3],0.49,False,546,25280,154,41,1.4.0+d190a83b6,1076246,0.013478819000000001
vsp.stakeminer.com,mainnet,2020-11-09,2026-05-02 04:10:46,[3],1,False,160,37598,246,0,1.4.0+d190a83b6,1076246,0.0039498373
vspd.bass.cf,mainnet,2022-05-01,2026-05-02 04:10:46,[3],0.16,False,231,30751,186,80,1.4.0,1076246,0.005702577
