id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-05-07 04:25:38,[3],0.088,False,2446,26150,147,9,1.4.0,1077680,0.05748126
dcr.cerebro.host,mainnet,2024-09-09,2026-05-07 04:25:38,[3],0.888,False,32,114,0,3,1.4.0+d190a83b6,1077680,0.0007520034
dcrhive.com,mainnet,2022-06-23,2026-05-07 04:25:38,[3],1,False,222,31252,242,2,1.4.0+d190a83b6,1077680,0.0052170237
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-05-07 04:25:38,[3],0.9500000000000001,False,132,15319,104,320,1.4.0+d190a83b6,1077680,0.003102014
decred.stake.fun,mainnet,2021-01-28,2026-05-07 04:25:38,[3],0.5,False,173,34996,210,111,1.4.0,1077680,0.0040655183
decredvoting.com,mainnet,2021-02-01,2026-05-04 17:55:45,[3],1,False,70,9593,69,2,1.4.0,1076916,0.0017319017000000001
stakey.net,mainnet,2020-10-22,2026-05-07 04:25:38,[3],1,False,437,37239,290,5,1.4.0,1077680,0.010269546000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-05-07 04:25:38,[3],0.6900000000000001,False,469,433040,991,1070,1.5.0-pre+f4de4ec3d,1908275,0.09201491
teststakepool.decred.org,testnet,2020-06-01,2026-05-07 04:25:37,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1908275,0
ultravsp.uk,mainnet,2020-12-01,2026-05-07 04:25:38,[3],0.30000000000000004,False,368,21789,142,4,1.4.0+d190a83b6,1077680,0.008648039
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-05-07 04:25:38,[3],0.18,False,740,34219,223,3,1.4.0+d190a83b6,1077680,0.017390078
vsp.dcr.farm,mainnet,2020-12-09,2026-05-07 04:25:38,[3],0.5,False,1042,18833,113,2,1.4.0,1077680,0.02448711
vsp.decredcommunity.org,mainnet,2020-11-05,2026-05-07 04:25:38,[3],0.49,False,571,25357,154,41,1.4.0+d190a83b6,1077680,0.013418561
vsp.stakeminer.com,mainnet,2020-11-09,2026-05-07 04:25:38,[3],1,False,164,37623,247,0,1.4.0+d190a83b6,1077680,0.0038540172
vspd.bass.cf,mainnet,2022-05-01,2026-05-07 04:25:38,[3],0.16,False,235,30799,186,80,1.4.0,1077680,0.005522525
