baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdt.polygon,110160976260,0,0.0,0.0,110160976260,110160976260,0.0,2025-08-05 03:01:00.019
usdc.polygon,usdt.polygon,100000000,0,0.0,0.0,100000000,100000000,0.0,2025-08-05 03:01:00.026
dcr,usdc.polygon,17328810,0,-0.0114532122275605,0.9,17529580,17328810,14.79833259606261,2025-08-05 03:01:00.021
dcr,usdt.polygon,16591400,0,0.0,0.0,16591400,16591400,0.0,2025-08-05 03:01:00.020
dcr,btc,14500,0,0.0006901311249137336,720.0,14500,14400,11838.666076850088,2025-08-05 03:01:00.020
dcr,polygon,61030957400,0,0.0,0.0,61030957400,61030957400,0.0,2025-08-05 03:01:00.020
firo,usdc.polygon,682810,0,0.0,0.0,682810,682810,0.0,2025-08-05 03:01:00.028
ltc,usdt.polygon,88146680,0,0.0,0.0,88146680,88146680,0.0,2025-08-05 03:01:00.020
