side,qty,rate,time
2,80.0,100000000,2025-10-15 22:58:06.516
2,240.0,100000,2025-10-17 02:54:53.536
2,160.0,30000,2025-10-17 02:54:43.883
2,160.0,20000,2025-10-17 02:53:47.806
2,40.0,19000,2025-10-14 00:36:43.645
2,40.0,18000,2025-10-14 00:36:33.652
2,40.0,15300,2025-10-22 02:26:15.507
2,40.0,15280,2025-10-22 02:18:34.629
2,40.0,15270,2025-10-22 02:24:31.737
2,40.0,15270,2025-10-22 02:24:31.949
2,40.0,15260,2025-10-22 02:23:00.818
2,40.0,15260,2025-10-22 02:24:31.213
2,40.0,14970,2025-10-22 02:26:00.544
1,40.0,14750,2025-10-21 22:37:43.202
1,40.0,14580,2025-10-22 02:25:01.786
1,40.0,14290,2025-10-22 02:26:01.256
1,40.0,14260,2025-10-22 02:24:46.428
1,40.0,14260,2025-10-22 02:25:15.563
1,40.0,14260,2025-10-22 02:26:01.473
1,40.0,14250,2025-10-22 02:24:46.644
1,40.0,14240,2025-10-22 02:25:00.883
1,40.0,14240,2025-10-22 02:25:01.129
1,40.0,14230,2025-10-22 02:26:01.696
1,40.0,14000,2025-10-21 22:38:03.691
1,40.0,13750,2025-10-21 22:38:10.837
1,40.0,13500,2025-10-21 22:38:28.639
1,40.0,13000,2025-10-21 22:42:00.562
1,40.0,12000,2025-10-21 22:42:18.607
1,6000.0,2010,2025-10-17 13:26:19.243
1,1200.0,2000,2025-10-17 02:54:23.080
1,20000.0,590,2025-10-14 06:51:19.401
