side,qty,rate,time
2,240.0,100000,2025-10-13 01:39:46.740
2,160.0,30000,2025-10-13 01:39:18.389
2,160.0,20000,2025-10-13 01:38:32.838
2,40.0,16690,2025-10-13 02:26:01.131
2,160.0,16650,2025-10-12 15:44:18.733
1,40.0,16300,2025-10-13 02:25:45.865
1,40.0,15000,2025-10-12 12:16:14.803
1,400.0,14800,2025-10-12 15:52:26.316
1,40.0,14750,2025-10-12 12:19:16.516
1,40.0,14500,2025-10-12 12:16:34.144
1,40.0,14000,2025-10-12 12:16:45.095
1,40.0,13500,2025-10-12 12:17:19.375
1,200.0,10020,2025-10-12 08:51:49.705
1,40.0,10010,2025-10-12 01:16:39.801
1,800.0,3000,2025-10-13 01:40:13.967
1,2000.0,2000,2025-10-12 06:44:42.199
1,20000.0,590,2025-10-12 06:44:29.936
