side,qty,rate,time
2,80.0,100000000,2025-10-15 22:58:06.516
2,240.0,100000,2025-10-17 02:54:53.536
2,160.0,30000,2025-10-17 02:54:43.883
2,160.0,20000,2025-10-17 02:53:47.806
2,40.0,19000,2025-10-14 00:36:43.645
2,40.0,18000,2025-10-14 00:36:33.652
2,40.0,15420,2025-10-20 02:41:00.517
2,40.0,15420,2025-10-20 02:41:00.292
2,40.0,15410,2025-10-20 02:35:01.058
2,40.0,15400,2025-10-20 02:38:30.329
2,40.0,15400,2025-10-20 02:38:30.586
2,40.0,15060,2025-10-20 02:35:45.600
2,40.0,15010,2025-10-20 02:39:00.380
1,40.0,14710,2025-10-20 02:35:46.005
1,200.0,14700,2025-10-18 17:33:14.391
1,40.0,14690,2025-10-20 02:39:00.199
1,40.0,14380,2025-10-20 02:36:15.265
1,6000.0,2010,2025-10-17 13:26:19.243
1,1200.0,2000,2025-10-17 02:54:23.080
1,20000.0,590,2025-10-14 06:51:19.401
